URL,Complex Name,Address
https://www.apartments.com/7385-new-mdws-ct-jacksonville-fl/spj8b06/,,"7385 New Mdws Ct, Jacksonville, FL 32222"
https://www.apartments.com/7134-beekman-lake-dr-jacksonville-fl/8e99c90/,,"7134 Beekman Lake Dr, Jacksonville, FL 32222"
https://www.apartments.com/6512-s-norde-dr-jacksonville-fl/nh42bdm/,,"6512 S Norde Dr, Jacksonville, FL 32244"
https://www.apartments.com/9831-timberlake-dr-e-jacksonville-fl/zxrgq1x/,,"9831 Timberlake Dr E, Jacksonville, FL 32257"
https://www.apartments.com/11267-bruce-dr-jacksonville-fl/lnxk2eg/,,"11267 Bruce Dr, Jacksonville, FL 32218"
https://www.apartments.com/13439-teddington-ln-jacksonville-fl/vedyrbf/,,"13439 Teddington Ln, Jacksonville, FL 32226"
https://www.apartments.com/336-spring-forest-ave-jacksonville-fl/r207hz1/,,"336 Spring Forest Ave, Jacksonville, FL 32216"
https://www.apartments.com/2886-rex-dr-s-jacksonville-fl/v88tm8e/,,"2886 Rex Dr S, Jacksonville, FL 32216"
https://www.apartments.com/2460-cedar-trace-dr-e-jacksonville-fl/47ewsxk/,,"2460 Cedar Trace Dr E, Jacksonville, FL 32246"
https://www.apartments.com/3055-dignan-st-jacksonville-fl/pplgy7s/,,"3055 Dignan St, Jacksonville, FL 32254"
https://www.apartments.com/3114-hampton-ave-e-jacksonville-fl/3eysgsf/,,"3114 Hampton Ave E, Jacksonville, FL 32216"
https://www.apartments.com/3412-glenn-hollow-ct-jacksonville-fl/t9b6lnb/,,"3412 Glenn Hollow Ct, Jacksonville, FL 32226"
https://www.apartments.com/4529-naranja-dr-s-jacksonville-fl/r0f42d2/,,"4529 Naranja Dr S, Jacksonville, FL 32217"
https://www.apartments.com/9635-clinton-corners-dr-jacksonville-fl/p53eywt/,,"9635 Clinton Corners Dr, Jacksonville, FL 32222"
https://www.apartments.com/11316-nettlebrook-st-w-jacksonville-fl/e9ljqjn/,,"11316 Nettlebrook St W, Jacksonville, FL 32218"
https://www.apartments.com/1948-sweet-olive-ct-jacksonville-fl/602tfct/,,"1948 Sweet Olive Ct, Jacksonville, FL 32218"
https://www.apartments.com/2035-dutton-island-oaks-wy-jacksonville-fl/yxssr0v/,,"2035 Dutton Island Oaks Wy, Jacksonville, FL 32233"
https://www.apartments.com/257-oceanway-ave-jacksonville-fl/k4k1w6b/,,"257 Oceanway Ave, Jacksonville, FL 32218"
https://www.apartments.com/7708-highchair-ln-jacksonville-fl/c5w1c0f/,,"7708 Highchair Ln, Jacksonville, FL 32210"
https://www.apartments.com/11512-dandelion-way-jacksonville-fl/2hptqdc/,,"11512 Dandelion Way, Jacksonville, FL 32223"
https://www.apartments.com/7110-yowdy-star-ln-jacksonville-fl/jrnty94/,,"7110 Yowdy Star Ln, Jacksonville, FL 32244"
https://www.apartments.com/8165-cheryl-ann-ln-jacksonville-fl/qf8rv0w/,,"8165 Cheryl Ann Ln, Jacksonville, FL 32244"
https://www.apartments.com/10547-biscayne-blvd-jacksonville-fl/pg7l73r/,,"10547 Biscayne Blvd, Jacksonville, FL 32218"
https://www.apartments.com/5625-fiat-ln-jacksonville-fl/tvpz36c/,,"5625 Fiat Ln, Jacksonville, FL 32244"
https://www.apartments.com/1172-denaud-st-jacksonville-fl/w6v8l4j/,,"1172 Denaud St, Jacksonville, FL 32205"
https://www.apartments.com/955-chalmet-ln-jacksonville-fl/dj8e09j/,,"955 Chalmet Ln, Jacksonville, FL 32218"
https://www.apartments.com/9745-touchton-rd-jacksonville-fl/1l5y755/,,"9745 Touchton Rd, Jacksonville, FL 32246"
https://www.apartments.com/2649-sam-houston-pl-jacksonville-fl/dcskcth/,,"2649 Sam Houston Pl, Jacksonville, FL 32246"
https://www.apartments.com/9330-joannes-wy-jacksonville-fl/b9e2vbc/,,"9330 Joannes Wy, Jacksonville, FL 32222"
https://www.apartments.com/1594-w-29th-st-jacksonville-fl/s1j4jv6/,,"1594 W 29th St, Jacksonville, FL 32209"
https://www.apartments.com/12700-bartram-park-blvd-jacksonville-fl-unit-2438/0d8ec71/,,"12700 Bartram Park Blvd Unit #2438, Jacksonville, FL 32258"
https://www.apartments.com/3376-n-laura-st-jacksonville-fl/kllwsv8/,,"3376 N Laura St, Jacksonville, FL 32206"
https://www.apartments.com/7063-deer-lodge-cir-jacksonville-fl/lcxdkkg/,,"7063 Deer Lodge Cir, Jacksonville, FL 32256"
https://www.apartments.com/1105-labelle-st-jacksonville-fl/3eeeqtg/,,"1105 Labelle St, Jacksonville, FL 32205"
https://www.apartments.com/11134-bradd-ave-jacksonville-fl/mm9j0pl/,,"11134 Bradd Ave, Jacksonville, FL 32219"
https://www.apartments.com/4805-catchfly-ct-jacksonville-fl/fthnwft/,,"4805 Catchfly Ct, Jacksonville, FL 32259"
https://www.apartments.com/1810-bertha-st-jacksonville-fl-unit-1151404476/wxftyck/,,"1810 Bertha St Unit 115.1404476, Jacksonville, FL 32207"
https://www.apartments.com/14900-inspire-wy-jacksonville-fl-unit-23281404731/mwckznk/,,"14900 Inspire Wy Unit 2328.1404731, Jacksonville, FL 32258"
https://www.apartments.com/834-cedar-st-jacksonville-fl/lq7pjyg/,,"834 Cedar St, Jacksonville, FL 32207"
https://www.apartments.com/2978-cassia-ln-jacksonville-fl/zb67ety/,,"2978 Cassia Ln, Jacksonville, FL 32246"
https://www.apartments.com/3460-beach-blvd-jacksonville-fl-unit-33101404470/1rj2h95/,,"3460 Beach Blvd Unit 3310.1404470, Jacksonville, FL 32207"
https://www.apartments.com/6214-barry-dr-w-jacksonville-fl/6s038rt/,,"6214 Barry Dr W, Jacksonville, FL 32208"
https://www.apartments.com/4347-hudnall-rd-jacksonville-fl/q74q2sx/,,"4347 Hudnall Rd, Jacksonville, FL 32207"
https://www.apartments.com/8057-voltaire-ct-e-jacksonville-fl/yxdkfdt/,,"8057 Voltaire Ct E, Jacksonville, FL 32277"
https://www.apartments.com/10626-hearthstone-dr-jacksonville-fl/gzy6r5z/,,"10626 Hearthstone Dr, Jacksonville, FL 32257"
https://www.apartments.com/8309-highgate-dr-jacksonville-fl/vzbvhff/,,"8309 Highgate Dr, Jacksonville, FL 32216"
https://www.apartments.com/12692-percy-ln-jacksonville-fl/qs2fwdx/,,"12692 Percy Ln, Jacksonville, FL 32218"
https://www.apartments.com/7104-pellias-rd-jacksonville-fl/ng3hhfp/,,"7104 Pellias Rd, Jacksonville, FL 32211"
https://www.apartments.com/1722-brewster-rd-jacksonville-fl/0s2ccw3/,,"1722 Brewster Rd, Jacksonville, FL 32207"
https://www.apartments.com/14041-hyatt-rd-jacksonville-fl-unit-31331405398/xtj5w2m/,,"14041 Hyatt Rd Unit 3133.1405398, Jacksonville, FL 32218"
https://www.apartments.com/10352-pinehurst-dr-jacksonville-fl/zbf1hwx/,,"10352 Pinehurst Dr, Jacksonville, FL 32218"
https://www.apartments.com/2327-ernest-st-jacksonville-fl/mmthrhj/,,"2327 Ernest St, Jacksonville, FL 32204"
https://www.apartments.com/1906-promenade-way-jacksonville-fl-unit-22101405504/nh9121q/,,"1906 Promenade Way Unit 2210.1405504, Jacksonville, FL 32207"
https://www.apartments.com/9232-dale-view-ln-w-jacksonville-fl/6qlznds/,,"9232 Dale View Ln W, Jacksonville, FL 32225"
https://www.apartments.com/12211-sapp-rd-jacksonville-fl/qgq2x6y/,,"12211 Sapp Rd, Jacksonville, FL 32226"
https://www.apartments.com/13317-egrets-marsh-dr-jacksonville-fl/ksh07c9/,,"13317 Egrets Marsh Dr, Jacksonville, FL 32224"
https://www.apartments.com/9436-gisborne-dr-jacksonville-fl/25zgttc/,,"9436 Gisborne Dr, Jacksonville, FL 32208"
https://www.apartments.com/5562-enchanted-dr-jacksonville-fl/3cm0rdf/,,"5562 Enchanted Dr, Jacksonville, FL 32244"
https://www.apartments.com/1319-w-22nd-st-jacksonville-fl/v8f0t4f/,,"1319 W 22nd St, Jacksonville, FL 32209"
https://www.apartments.com/2012-sailview-rd-jacksonville-fl/vf7sypg/,,"2012 Sailview Rd, Jacksonville, FL 32259"
https://www.apartments.com/830-southern-creek-dr-jacksonville-fl/gmlgwrz/,,"830 Southern Creek Dr, Jacksonville, FL 32259"
https://www.apartments.com/8093-great-valley-trail-jacksonville-fl/gnxyymx/,,"8093 Great Valley Trail, Jacksonville, FL 32244"
https://www.apartments.com/8478-mcgirts-village-ln-jacksonville-fl/97wxsm6/,,"8478 McGirts Village Ln, Jacksonville, FL 32210"
https://www.apartments.com/13810-sutton-park-dr-n-jacksonville-fl-unit-535/k00w6jb/,,"13810 Sutton Park Dr N Unit 535, Jacksonville, FL 32224"
https://www.apartments.com/1460-w-30th-st-jacksonville-fl/8eq6l21/,,"1460 W 30th St, Jacksonville, FL 32209"
https://www.apartments.com/1355-w-32nd-st-jacksonville-fl/pk8r42v/,,"1355 W 32nd St, Jacksonville, FL 32209"
https://www.apartments.com/2821-robert-st-jacksonville-fl/h94yq82/,,"2821 Robert St, Jacksonville, FL 32207"
https://www.apartments.com/218-church-st-w-jacksonville-fl-unit-405/l977ggd/,,"218 Church St W Unit 405, Jacksonville, FL 32202"
https://www.apartments.com/1739-n-market-st-jacksonville-fl-unit-2/dvg2njl/,,"1739 N Market St Unit 2, Jacksonville, FL 32206"
https://www.apartments.com/9808-caney-marsh-ct-jacksonville-fl/ms4tqck/,,"9808 Caney Marsh Ct, Jacksonville, FL 32218"
https://www.apartments.com/7849-moncrief-dinsmore-rd-jacksonville-fl/cgwz9nf/,,"7849 Moncrief Dinsmore Rd, Jacksonville, FL 32219"
https://www.apartments.com/12311-kensington-lakes-dr-jacksonville-fl-unit-1005/nshzf3n/,,"12311 Kensington Lakes Dr Unit 1005, Jacksonville, FL 32246"
https://www.apartments.com/412-e-ashley-st-jacksonville-fl-unit-304/tffbj99/,,"412 E Ashley St Unit 304, Jacksonville, FL 32202"
https://www.apartments.com/1501-w-45th-st-jacksonville-fl/6vspmrt/,,"1501 W 45th St, Jacksonville, FL 32208"
https://www.apartments.com/3915-laurie-st-jacksonville-fl/30p9zne/,,"3915 Laurie St, Jacksonville, FL 32206"
https://www.apartments.com/2053-baldwin-st-jacksonville-fl/mpg41ej/,,"2053 Baldwin St, Jacksonville, FL 32209"
https://www.apartments.com/2923-dellwood-ave-jacksonville-fl/1lx3vs4/,,"2923 Dellwood Ave, Jacksonville, FL 32205"
https://www.apartments.com/8652-villa-san-jose-dr-e-jacksonville-fl/r8srxd3/,,"8652 Villa San Jose Dr E, Jacksonville, FL 32217"
https://www.apartments.com/4510-glendas-meadow-dr-jacksonville-fl/t6d387c/,,"4510 Glendas Meadow Dr, Jacksonville, FL 32210"
https://www.apartments.com/1253-kenmore-st-jacksonville-fl/k6ec81c/,,"1253 Kenmore St, Jacksonville, FL 32208"
https://www.apartments.com/1993-franklin-st-jacksonville-fl/4z5escl/,,"1993 Franklin St, Jacksonville, FL 32206"
https://www.apartments.com/2037-meharry-ave-jacksonville-fl/nl3tsgq/,,"2037 Meharry Ave, Jacksonville, FL 32209"
https://www.apartments.com/3319-plum-st-jacksonville-fl/4ypjmxk/,,"3319 Plum St, Jacksonville, FL 32205"
https://www.apartments.com/10988-traci-lynn-dr-jacksonville-fl/zmfgdnz/,,"10988 Traci Lynn Dr, Jacksonville, FL 32218"
https://www.apartments.com/226-e-44th-st-jacksonville-fl/gknedcx/,,"226 E 44th St, Jacksonville, FL 32208"
https://www.apartments.com/8175-devoe-st-jacksonville-fl/mqr0xdj/,,"8175 Devoe St, Jacksonville, FL 32220"
