,Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location,Longitude,Latitude
6363,6363,Sanibel Renovated,1526.0,Unit 204,890.0,Now,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6364,6364,Sanibel Renovated,1557.0,Unit 104,890.0,Apr 1,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6365,6365,Sanibel Renovated,1517.0,Unit 305,890.0,Apr 7,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6366,6366,Sanibel Renovated,1557.0,Unit 104,890.0,Apr 22,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6367,6367,Sunset Renovated,1537.0,Unit 305,896.0,Mar 30,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6368,6368,Sunset Renovated,1537.0,Unit 207,896.0,"Mar 21, 2026",1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6369,6369,Star Island,1237.0,Unit 202,756.0,May 2,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6370,6370,Santa Rosa Renovated,1660.0,Unit 204,1008.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6371,6371,Santa Rosa Renovated,1660.0,Unit 304,1008.0,Mar 13,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6372,6372,Anastasia,1750.0,Unit 101,1180.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6373,6373,Anastasia,1756.0,Unit 101,1180.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6374,6374,Anastasia,1716.0,Unit 210,1180.0,Apr 8,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6375,6375,Anastasia,1716.0,Unit 308,1180.0,Apr 22,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6376,6376,Amelia,1711.0,Unit 201,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6377,6377,Amelia Renovated,1924.0,Unit 303,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6378,6378,Amelia Renovated,1985.0,Unit 201,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6379,6379,Amelia Renovated,1986.0,Unit 301,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256","(30.245776497873, -81.528970665079)",,
6380,6380,Two Bedroom  One Bath,909.0,Unit 4829-13,710.0,Now,2.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6381,6381,Three Bedroom One Bath,917.0,Unit 4839-15,800.0,Now,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6382,6382,Three Bedroom One Bath,982.0,Unit 4809-02,800.0,Now,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6383,6383,Three Bedroom One Bath,982.0,Unit 4801-13,800.0,Feb 28,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6384,6384,Three Bedroom One Bath,982.0,Unit 4801-10,800.0,Mar 7,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6385,6385,Three Bedroom One Bath,982.0,Unit 4813-12,800.0,Mar 7,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209","(30.36911994338554, -81.68273912637059)",,3.0
6386,6386,1x1,995.0,Unit 1111-110,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205","(30.3061807, -81.7279896)",,3.0
6387,6387,1x1,995.0,Unit 1111-106,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205","(30.3061807, -81.7279896)",,3.0
6388,6388,1x1,995.0,Unit 1111-109,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205","(30.3061807, -81.7279896)",,3.0
6389,6389,Savannah,2190.0,Unit 128TC,1857.0,May 1,4.0,2.0,Terrapin Station,https://www.apartments.com/terrapin-station-jacksonville-fl/85l8gk0/,"237 Terrapin Ct, Jacksonville, FL 32218","(30.531996866005, -81.621092558662)",,
6390,6390,Two Bedroom One Bath  Standard,1155.0,Unit 1212,1075.0,Now,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6391,6391,Two Bedroom One Bath  Standard,1150.0,Unit 302,1075.0,Mar 5,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6392,6392,Two Bedroom One Bath  Standard,1230.0,Unit 1105,1075.0,Mar 28,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6393,6393,Two Bedroom One Bath,1330.0,Unit 305,1075.0,Now,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6394,6394,Two Bedroom One Bath,1325.0,Unit 1013,1075.0,Mar 5,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6395,6395,Two Bedroom One Bath,1325.0,Unit 405,1075.0,Mar 8,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246","(30.3222838, -81.5189791)",,3.0
6396,6396,The Atlantic,1310.0,Unit 1016,650.0,Mar 14,1.0,1.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6397,6397,The Jacksonville TC 60%,1324.0,Unit 111,925.0,Mar 21,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6398,6398,The Jacksonville TC 60%,1324.0,Unit 1021,925.0,May 2,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6399,6399,The Jacksonville TC 60%,1325.0,Unit 219,925.0,May 8,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6400,6400,The Jacksonville,1587.0,Unit 104,925.0,Now,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6401,6401,The Jacksonville,1587.0,Unit 304,925.0,Apr 7,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6402,6402,The Jacksonville,1587.0,Unit 1022,925.0,Apr 17,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6403,6403,The Jacksonville,1587.0,Unit 311,925.0,May 14,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224","(30.2835593, -81.5279312)",,3.0
6404,6404,A1,1190.0,Unit 415,690.0,Now,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6405,6405,A1,1210.0,Unit 116,690.0,Now,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6406,6406,A1 Standard,1115.0,Unit 636,690.0,Mar 27,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6407,6407,A1 Standard,1110.0,Unit 126,690.0,May 9,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6408,6408,A1 Standard,1100.0,Unit 523,690.0,May 20,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6409,6409,B1 Standard,1230.0,Unit 221,990.0,Now,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6410,6410,B1 Standard,1305.0,Unit 628,990.0,Now,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6411,6411,B1 Standard,1250.0,Unit 117,990.0,Apr 5,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6412,6412,B1,1440.0,Unit 538,990.0,Now,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6413,6413,B1,1440.0,Unit 338,990.0,Now,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6414,6414,B1,1450.0,Unit 532,990.0,Mar 29,2.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6415,6415,C2 Standard,1550.0,Unit 814,1375.0,Now,3.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6416,6416,C1 Standard,1635.0,Unit 233,1305.0,Apr 11,3.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6417,6417,C1 Standard,1585.0,Unit 633,1305.0,Jun 20,3.0,2.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256","(30.242318334869818, -81.58291614584986)",,3.0
6418,6418,A1 (The Glen),1232.0,Unit 0733,704.0,Now,1.0,1.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6419,6419,A1 (The Glen),1262.0,Unit 0113,704.0,Now,1.0,1.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6420,6420,A1 (The Glen),1262.0,Unit 1115,704.0,Now,1.0,1.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6421,6421,A1 (The Glen),1297.0,Unit 0914,704.0,Now,1.0,1.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6422,6422,A1 (The Glen),1297.0,Unit 0816,704.0,Feb 28,1.0,1.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6423,6423,B1 (The Hollow),1427.0,Unit 0838,1060.0,Now,2.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6424,6424,B1 (The Hollow),1427.0,Unit 0137,1060.0,Now,2.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6425,6425,B1 (The Hollow),1446.0,Unit 0221,1060.0,Now,2.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6426,6426,B1 (The Hollow),1451.0,Unit 1537,1060.0,Now,2.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6427,6427,B1 (The Hollow),1496.0,Unit 0738,1060.0,Now,2.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6428,6428,C1 (The Thicket),1662.0,Unit 1033,1299.0,Now,3.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6429,6429,C1 (The Thicket),1682.0,Unit 1423,1299.0,Now,3.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6430,6430,C1 (The Thicket),1717.0,Unit 1023,1299.0,Now,3.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6431,6431,C1 (The Thicket),1775.0,Unit 1034,1299.0,Now,3.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6432,6432,C1 (The Thicket),1795.0,Unit 1432,1299.0,Mar 7,3.0,2.0,The Colony at Deerwood Apartments,https://www.apartments.com/the-colony-at-deerwood-apartments-jacksonville-fl/3420j2e/,"10010 Skinner Lake Dr, Jacksonville, FL 32246","(30.2517025, -81.5400017)",,3.0
6433,6433,Tulip,1125.0,Unit Tulip,707.0,Now,1.0,1.0,New Royal Estates Apartmentes,https://www.apartments.com/new-royal-estates-apartmentes-jacksonville-fl/687ft2v/,"8050 Arlington Expy, Jacksonville, FL 32211","(30.327134377419753, -81.57124448596663)",,3.0
6434,6434,Gardenia,1150.0,Unit Gardenia,854.0,Now,1.0,1.0,New Royal Estates Apartmentes,https://www.apartments.com/new-royal-estates-apartmentes-jacksonville-fl/687ft2v/,"8050 Arlington Expy, Jacksonville, FL 32211","(30.327134377419753, -81.57124448596663)",,3.0
6435,6435,Aania,1395.0,Unit Aania,1295.0,Now,2.0,2.0,New Royal Estates Apartmentes,https://www.apartments.com/new-royal-estates-apartmentes-jacksonville-fl/687ft2v/,"8050 Arlington Expy, Jacksonville, FL 32211","(30.327134377419753, -81.57124448596663)",,3.0
6436,6436,Begonia,1470.0,Unit Begonia,1165.0,Now,2.0,1.5,New Royal Estates Apartmentes,https://www.apartments.com/new-royal-estates-apartmentes-jacksonville-fl/687ft2v/,"8050 Arlington Expy, Jacksonville, FL 32211","(30.327134377419753, -81.57124448596663)",,3.0
6437,6437,Aberdeen,1060.0,Unit 1105,608.0,Now,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6438,6438,Aberdeen,1060.0,Unit 1405,608.0,Now,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6439,6439,Aberdeen,1090.0,Unit 1305,608.0,Now,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6440,6440,Aberdeen,1141.0,Unit 0405,608.0,Now,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6441,6441,Aberdeen,1141.0,Unit 1315,608.0,Apr 2,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6442,6442,Aberdeen,1141.0,Unit 0615,608.0,Apr 28,0.5,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6443,6443,Brighton-Cheshire,1197.0,Unit 0512,760.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6444,6444,Brighton-Cheshire,1197.0,Unit 0611,760.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6445,6445,Brighton-Cheshire,1220.0,Unit 1312,760.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6446,6446,Brighton-Cheshire,1262.0,Unit 0710,672.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6447,6447,Brighton-Cheshire,1264.0,Unit 1109,672.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6448,6448,Brighton-Cheshire,1264.0,Unit 0910,672.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6449,6449,Brighton-Cheshire,1290.0,Unit 0110,672.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6450,6450,Brighton-Cheshire,1315.0,Unit 1112,760.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6451,6451,Brighton-Cheshire,1290.0,Unit 1212,760.0,Mar 5,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6452,6452,Brighton-Cheshire,1264.0,Unit 0210,672.0,Mar 8,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6453,6453,Brighton-Cheshire,1270.0,Unit 0211,760.0,May 27,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6454,6454,Durham-Essex,1300.0,Unit 0701,753.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6455,6455,Durham-Essex,1341.0,Unit 0903,851.0,Now,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6456,6456,Durham-Essex,1300.0,Unit 1201,753.0,Mar 8,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6457,6457,Durham-Essex,1320.0,Unit 0117,851.0,Mar 27,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6458,6458,Durham-Essex,1280.0,Unit 0401,753.0,Apr 3,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6459,6459,Durham-Essex,1280.0,Unit 0519,753.0,May 29,1.0,1.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6460,6460,Falkirk-Greenwhich,1491.0,Unit 0820,974.0,Now,2.0,2.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6461,6461,Falkirk-Greenwhich,1517.0,Unit 0220,974.0,Now,2.0,2.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
6462,6462,Falkirk-Greenwhich,1449.0,Unit 1120,974.0,Apr 4,2.0,2.0,The Kensley Apartments,https://www.apartments.com/the-kensley-apartments-jacksonville-fl/enghgzp/,"6371 Collins Rd, Jacksonville, FL 32244","(30.204424565656566, -81.74760942424243)",,3.0
