Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address
"1 Bedroom, 1 Bathroom",1185.0,Unit B-022,750.0,Mar 6,1.0,1 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"1 Bedroom, 1 Bathroom",1185.0,Unit C-027,750.0,Mar 6,1.0,1 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"1 Bedroom, 1 Bathroom",899.0,Unit F-066,605.0,Apr 6,1.0,1 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"2 Bedroom, 2 Bathroom",1330.0,Unit D-037,960.0,Now,2.0,2 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"2 Bedroom, 2 Bathroom",1375.0,Unit O-131,1072.0,Now,2.0,2 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"2 Bedroom, 2 Bathroom",1375.0,Unit A-001,1072.0,Mar 6,2.0,2 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"2 Bedroom, 1 Bathroom",1302.0,Unit O-141,900.0,Mar 6,2.0,1 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"3 Bedroom, 2 Bathroom",1674.0,Unit T-172,1337.0,Now,3.0,2 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
"3 Bedroom, 2 Bathroom",1674.0,Unit P-143,1337.0,Mar 6,3.0,2 ,Creekwood Club,https://www.apartments.com/creekwood-club-jacksonville-fl/xdwemzp/,"8343 Hogan Rd, Jacksonville, FL 32216"
The Breeze,1399.0,Unit 103,700.0,Mar 1,1.0,1 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Breeze,1399.0,Unit 31,700.0,May 12,1.0,1 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Breeze,1399.0,Unit 94,700.0,Jun 1,1.0,1 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Shore Line,1450.0,Unit 67,989.0,Now,2.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Shore Line,1450.0,Unit 23,989.0,Now,2.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Shore Line,1450.0,Unit 17,989.0,Now,2.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Dune,1799.0,Unit 113,1123.0,Now,3.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Dune,1799.0,Unit 141,1123.0,Now,3.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
The Dune,2000.0,Unit 115,1123.0,Now,3.0,2 ,Sea Oats Apartments,https://www.apartments.com/sea-oats-apartments-atlantic-beach-fl/4lg1y4h/,"900 Plaza, Atlantic Beach, FL 32233"
A1,1431.0,Unit 1-711,660.0,Now,1.0,1 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
A1,1360.0,Unit 1-612,660.0,Apr 22,1.0,1 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
B1,1505.0,Unit 1-204,880.0,Mar 9,2.0,2 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
B1,1505.0,Unit 1-203,880.0,Mar 17,2.0,2 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
B1,1505.0,Unit 1-503,880.0,Mar 24,2.0,2 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
B1,1420.0,Unit 1-304,880.0,Apr 24,2.0,2 ,Tidewater at Atlantic Beach Apartment Homes,https://www.apartments.com/tidewater-at-atlantic-beach-apartment-homes-atlantic-beach-fl/3q8rtxe/,"2768 State Road A1a, Atlantic Beach, FL 32233"
Amelia,1490.0,Unit 1,866.0,Soon,1.0,1 ,Mills Creek Preserve,https://www.apartments.com/mills-creek-preserve-yulee-fl/stj4sc7/,"74700 Mills Preserve Cir, Yulee, FL 32097"
Fisher,1825.0,Unit 1,1176.0,Soon,2.0,2 ,Mills Creek Preserve,https://www.apartments.com/mills-creek-preserve-yulee-fl/stj4sc7/,"74700 Mills Preserve Cir, Yulee, FL 32097"
Grove,1845.0,Unit 1,1196.0,Soon,2.0,2 ,Mills Creek Preserve,https://www.apartments.com/mills-creek-preserve-yulee-fl/stj4sc7/,"74700 Mills Preserve Cir, Yulee, FL 32097"
Talbot,2025.0,Unit 1,1388.0,Soon,3.0,2 ,Mills Creek Preserve,https://www.apartments.com/mills-creek-preserve-yulee-fl/stj4sc7/,"74700 Mills Preserve Cir, Yulee, FL 32097"
2/1 H,1379.0,Unit 1-21C,1130.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 H,1379.0,Unit 1-23C,1130.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 H,1379.0,Unit 1-26D,1130.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 HL,1399.0,Unit 1-22F,1150.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 HL,1399.0,Unit 1-06C,1150.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 HL,1399.0,Unit 1-21E,1150.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 HL,1399.0,Unit 1-19E,1150.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/1 HL,1399.0,Unit 1-25E,1150.0,Now,2.0,1 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
2/2,1449.0,Unit 1-06F,950.0,Apr 8,2.0,2 ,The Park at Matera,https://www.apartments.com/the-park-at-matera-orange-park-fl/pxgnz9v/,"2150 Spencer Rd, Orange Park, FL 32073"
"1 Bedroom, 1 Bathroom Renovated",1249.0,Unit 309,700.0,Apr 21,1.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 1 Bathroom Renovated",1199.0,Unit 403,900.0,Now,2.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 1 Bathroom Renovated",1239.0,Unit 409,900.0,Now,2.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 1 Bathroom Renovated",1299.0,Unit 404,900.0,Mar 10,2.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 1 Bathroom Renovated",1374.0,Unit 503,900.0,Apr 8,2.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 1 Bathroom Renovated",1374.0,Unit 411,900.0,Apr 25,2.0,1 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Renovated",1319.0,Unit 610,1100.0,Now,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Renovated",1324.0,Unit 107,1100.0,Now,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Renovated",1474.0,Unit 511,1100.0,Mar 6,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Renovated",1474.0,Unit 512,1100.0,Apr 21,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Renovated",1474.0,Unit 608,1100.0,May 19,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
"2 Bedroom, 2 Bathroom Partial Renovated",1269.0,Unit 102,1100.0,Mar 10,2.0,2 ,Riverside at Orange Park,https://www.apartments.com/riverside-at-orange-park-orange-park-fl/x20c1rq/,"606 Park Ave, Orange Park, FL 32073"
A1,1519.0,Unit 00-TRI04,742.0,Now,1.0,1 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
A2,1669.0,Unit 00-BAR04,918.0,Now,1.0,1 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
B2,1649.0,Unit 00-VEN05,1080.0,Now,2.0,2 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
B2,1639.0,Unit 00-SAL03,1080.0,Mar 4,2.0,2 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
B5,1739.0,Unit 00-BAR05,1150.0,Mar 4,2.0,2 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
B5,1729.0,Unit 00-PAL04,1150.0,Mar 24,2.0,2 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
C2,1969.0,Unit 00-LID09,1340.0,Now,3.0,2 ,Villas Continental,https://www.apartments.com/villas-continental-orange-park-fl/q85w26z/,"2223 Astor St, Orange Park, FL 32073"
The Laurel Renovated,1300.0,Unit 0407,820.0,Now,1.0,1 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Laurel Renovated,1365.0,Unit 1202,820.0,Apr 26,1.0,1 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Jasmine Standard,1105.0,Unit 0607,1067.0,Now,2.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Jasmine Standard,1135.0,Unit 1904,1067.0,Now,2.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Jasmine Standard,1140.0,Unit 1401,1067.0,Now,2.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Jasmine Renovated,1315.0,Unit 1405,1067.0,Apr 7,2.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Ivy Standard,1440.0,Unit 0806,1182.0,Now,3.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Ivy Standard,1440.0,Unit 2506,1182.0,Mar 8,3.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Ivy Renovated,1530.0,Unit 2007,1182.0,Now,3.0,2 ,Alexander Pointe,https://www.apartments.com/alexander-pointe-orange-park-fl/h28m0z2/,"2121 Burwick Ave, Orange Park, FL 32073"
The Adriatic,1026.0,Unit 107,750.0,Now,1.0,1 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Adriatic,1122.0,Unit 083,750.0,Now,1.0,1 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Adriatic,1237.0,Unit 046,750.0,Now,1.0,1 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Atlantic,1327.0,Unit 008,1000.0,Now,2.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Atlantic,1358.0,Unit 035,1000.0,Mar 25,2.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Atlantic,1288.0,Unit 070,1000.0,Apr 14,2.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caribbean,1350.0,Unit 162,1100.0,Mar 9,2.0,2 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caribbean,1336.0,Unit 159,1100.0,Mar 27,2.0,2 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caribbean,1355.0,Unit 220,1100.0,Apr 10,2.0,2 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caspian,1469.0,Unit 026,1250.0,Now,3.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caspian,1445.0,Unit 028,1250.0,Mar 25,3.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Caspian,1634.0,Unit 021,1250.0,Apr 1,3.0,1.5 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
The Mediterranean,1420.0,Unit 168,1400.0,May 10,3.0,2 ,St. Johns Pointe Apartment Homes,https://www.apartments.com/st-johns-pointe-apartment-homes-orange-park-fl/bj48fvc/,"141 Old Orange Park Rd, Orange Park, FL 32073"
Canyon,1150.0,Unit 0926,600.0,Now,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Canyon,1150.0,Unit 1133,600.0,Now,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Canyon,1180.0,Unit 0336,600.0,Now,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Adair,1299.0,Unit 0615,766.0,Mar 11,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Adair,1301.0,Unit 1316,766.0,Apr 25,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Adair,1270.0,Unit 0635,766.0,May 5,1.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Amber,1397.0,Unit 0931,1138.0,Now,2.0,2 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Amber,1437.0,Unit 1138,1138.0,Mar 29,2.0,2 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Sierra,1399.0,Unit 1238,907.0,Mar 7,2.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Sierra,1299.0,Unit 1231,907.0,Apr 21,2.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Sierra,1299.0,Unit 0711,907.0,Apr 28,2.0,1 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Caroline,1303.0,Unit 1028,1003.0,Apr 10,2.0,2 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Caroline,1373.0,Unit 0221,1003.0,Apr 24,2.0,2 ,Victoria at Orange Park,https://www.apartments.com/victoria-at-orange-park-orange-park-fl/3ykqh0d/,"1710 Wells Rd, Orange Park, FL 32073"
Aurora,1559.0,Unit 1304,672.0,Now,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Aurora,1733.0,Unit 1405,672.0,Now,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Aurora,1835.0,Unit 0304,672.0,Now,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Sienna,1621.0,Unit 0806,760.0,Now,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Sienna,1670.0,Unit 0501,760.0,Now,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Sienna,1799.0,Unit 0603,760.0,Feb 28,1.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Corona,1400.0,Unit 1603,937.0,Now,2.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Corona,1581.0,Unit 2703,937.0,Mar 17,2.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Corona,1566.0,Unit 1606,937.0,Mar 24,2.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Corona,1512.0,Unit 2204,937.0,Apr 14,2.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Corona,1567.0,Unit 2704,937.0,May 27,2.0,1 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Solano,1404.0,Unit 2304,974.0,Now,2.0,2 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Solano,1419.0,Unit 2902,974.0,Now,2.0,2 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Solano,1484.0,Unit 2603,974.0,Now,2.0,2 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Solano,1546.0,Unit 2904,974.0,Now,2.0,2 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
Solano,1574.0,Unit 2402,974.0,Now,2.0,2 ,ARIUM Surfside at Ponte Vedra Beach,https://www.apartments.com/arium-surfside-at-ponte-vedra-beach-ponte-vedra-beach-fl/cjv6ypd/,"125 Great Harbor Way, Ponte Vedra Beach, FL, 32082"
1 Bedroom,1179.0,Unit 8030-088,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
1 Bedroom,1229.0,Unit 8030-084,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
1 Bedroom,1339.0,Unit 8030-008,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
1 Bedroom Deluxe,1199.0,Unit 8030-018,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
1 Bedroom Deluxe,1449.0,Unit 8030-082,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
1 Bedroom Deluxe,1479.0,Unit 8030-081,700.0,Now,1.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
2 Bedroom,1399.0,Unit 8030-031,900.0,Now,2.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
2 Bedroom,1569.0,Unit 8030-029,900.0,Mar 28,2.0,1 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
2 Bedroom 1.5,1449.0,Unit 8030-076,900.0,Now,2.0,1.5 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
2 Bedroom 1.5,1549.0,Unit 8030-091,900.0,Now,2.0,1.5 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
2 Bedroom 1.5,1549.0,Unit 8030-035,900.0,Now,2.0,1.5 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
3 Bedroom 2 Bath,1799.0,Unit 8030-068,1100.0,Now,3.0,2 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
3 Bedroom 2.5 Bath,1939.0,Unit 8030-066,1100.0,Now,3.0,2.5 ,Canyon Square,https://www.apartments.com/canyon-square-jacksonville-fl/xjrv9yp/,"8030 Old Kings Rd S, Jacksonville, FL, 32217"
