Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Longitude,Latitude,geometry,x_jittered,y_jittered,Neighborhood,DollarperSqFoot,NeighborhoodNumber
6328,One Bed - One Bath,1350.0,Unit OneBedroom-OneBathroom,550.0,Now,1.0,1.0,WaterWalk Jacksonville,https://www.apartments.com/waterwalk-jacksonville-jacksonville-fl/k0klfs9/,"8895 Perimeter Park Blvd, Jacksonville, FL 32216",-81.5568742,30.2511056,POINT (-9078869.70663507 3535868.1354450337),-9078860.200317156,3535871.367092328,5,2.4545454545454546,5
6329,One Bed - One Bath with Balcony,1450.0,Unit OneBedroom-OneBathroomwithbalcony,550.0,Now,1.0,1.0,WaterWalk Jacksonville,https://www.apartments.com/waterwalk-jacksonville-jacksonville-fl/k0klfs9/,"8895 Perimeter Park Blvd, Jacksonville, FL 32216",-81.5568742,30.2511056,POINT (-9078869.70663507 3535868.1354450337),-9078863.480406988,3535870.319239404,5,2.636363636363636,5
6330,Two Bed - One Bath,1600.0,Unit TwoBedroom-OneBathroom,750.0,Now,2.0,1.0,WaterWalk Jacksonville,https://www.apartments.com/waterwalk-jacksonville-jacksonville-fl/k0klfs9/,"8895 Perimeter Park Blvd, Jacksonville, FL 32216",-81.5568742,30.2511056,POINT (-9078869.70663507 3535868.1354450337),-9078861.350937683,3535868.473158016,5,2.1333333333333333,5
6331,Two Bed - One Bath with Balcony,1650.0,Unit TwoBedroom-OneBathroomwithBalcony,750.0,Now,2.0,1.0,WaterWalk Jacksonville,https://www.apartments.com/waterwalk-jacksonville-jacksonville-fl/k0klfs9/,"8895 Perimeter Park Blvd, Jacksonville, FL 32216",-81.5568742,30.2511056,POINT (-9078869.70663507 3535868.1354450337),-9078876.12430872,3535875.814324883,5,2.2,5
6332,A1,1076.0,Unit 12G,740.0,Mar 18,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098079.058818543,3537114.7604360366,4,1.454054054054054,4
6333,A1,1012.0,Unit 19H,740.0,Apr 8,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098094.58363778,3537100.54532747,4,1.3675675675675676,4
6334,A1,1012.0,Unit 12D,740.0,Apr 13,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098093.300809972,3537100.56892311,4,1.3675675675675676,4
6335,A1,1012.0,Unit 17D,740.0,May 2,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098083.971934808,3537098.665129175,4,1.3675675675675676,4
6336,A1,1012.0,Unit 17C,740.0,May 21,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098091.6480484,3537113.0432700217,4,1.3675675675675676,4
6337,A1,1012.0,Unit 19A,740.0,May 21,1.0,1.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098087.95556357,3537101.1450685747,4,1.3675675675675676,4
6338,2B,1217.0,Unit 21D,1250.0,Now,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098089.906298377,3537111.265060563,4,0.9736,4
6339,2B,1342.0,Unit 23B,1250.0,Now,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098092.816081494,3537106.36282552,4,1.0736,4
6340,2B,1390.0,Unit 24D,1250.0,Now,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098093.763539942,3537111.560952485,4,1.112,4
6341,2B,1113.0,Unit 21B,1250.0,Apr 21,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098092.048282905,3537108.980868232,4,0.8904,4
6342,2B,1358.0,Unit 23H,1250.0,Apr 21,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098077.460022718,3537109.359354262,4,1.0864,4
6343,2B,1208.0,Unit 21A,1250.0,May 12,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098085.595803889,3537098.7671771552,4,0.9664,4
6344,2B,1208.0,Unit 06C,1250.0,May 21,2.0,2.5,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098081.96413863,3537102.241731808,4,0.9664,4
6345,2A,1113.0,Unit 20A,1050.0,Mar 16,2.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098088.663983747,3537096.4456735225,4,1.06,4
6346,2A,1163.0,Unit 01H,1050.0,Apr 22,2.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098091.66983238,3537109.9982320704,4,1.1076190476190475,4
6347,2A,1113.0,Unit 14C,1050.0,May 21,2.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098094.941321531,3537104.545640635,4,1.06,4
6348,3A,1364.0,Unit 13F,1350.0,Now,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098093.911261791,3537097.969587882,4,1.0103703703703704,4
6349,3A,1414.0,Unit 02G,1350.0,Apr 21,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098082.258089343,3537098.078635394,4,1.0474074074074071,4
6350,3A,1364.0,Unit 13E,1350.0,Apr 28,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098089.104268717,3537112.1800170154,4,1.0103703703703704,4
6351,3A,1364.0,Unit 13A,1350.0,May 21,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098085.295245023,3537106.8834680524,4,1.0103703703703704,4
6352,3A,1364.0,Unit 13H,1350.0,May 21,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098078.57523247,3537103.056038606,4,1.0103703703703704,4
6353,3A,1364.0,Unit 07G,1350.0,May 21,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098086.982494328,3537102.1617633305,4,1.0103703703703704,4
6354,3A,1414.0,Unit 15H,1350.0,May 21,3.0,2.0,Sound at Peninsula,https://www.apartments.com/sound-at-peninsula-jacksonville-fl/h28c8z0/,"4455 Confederate Point Rd, Jacksonville, FL 32210",-81.72950940219492,30.260705256247707,POINT (-9098087.369436404 3537105.284281587),-9098094.36905957,3537112.6328646257,4,1.0474074074074071,4
6355,Star Island Renovated,1396.0,Unit 202,756.0,Now,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075754.595188282,3535186.4015598586,5,1.8465608465608463,5
6356,Star Island Renovated,1437.0,Unit 302,756.0,Mar 19,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075757.392400911,3535184.927282196,5,1.9007936507936507,5
6357,Star Island Renovated,1437.0,Unit 302,756.0,Mar 25,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075755.469251048,3535183.5420881244,5,1.9007936507936507,5
6358,Star Island Renovated,1437.0,Unit 302,756.0,May 22,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075764.637944272,3535185.7991536083,5,1.9007936507936507,5
6359,Star Island Renovated,1477.0,Unit 102,756.0,Jun 1,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075765.87365782,3535184.6105986494,5,1.953703703703704,5
6360,Siesta Key Renovated,1513.0,Unit 107,873.0,Now,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075772.06207337,3535184.3325440427,5,1.7331042382588775,5
6361,Siesta Key Renovated,1470.0,Unit 306,873.0,Jul 1,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075760.076835874,3535183.980191031,5,1.6838487972508591,5
6362,Sanibel Renovated,1475.0,Unit 306,890.0,Now,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075765.479193086,3535181.9300253023,5,1.6573033707865168,5
6363,Sanibel Renovated,1526.0,Unit 204,890.0,Now,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075761.167379722,3535189.0884337006,5,1.7146067415730335,5
6364,Sanibel Renovated,1557.0,Unit 104,890.0,Apr 1,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075768.604322491,3535182.2220131066,5,1.749438202247191,5
6365,Sanibel Renovated,1517.0,Unit 305,890.0,Apr 7,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075758.26321912,3535187.30717408,5,1.7044943820224718,5
6366,Sanibel Renovated,1557.0,Unit 104,890.0,Apr 22,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075757.948583417,3535175.5360683594,5,1.749438202247191,5
6367,Sunset Renovated,1537.0,Unit 305,896.0,Mar 30,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075768.150820771,3535178.9480661927,5,1.7154017857142858,5
6368,Sunset Renovated,1537.0,Unit 207,896.0,"Mar 21, 2026",1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075761.271107782,3535180.743108746,5,1.7154017857142858,5
6369,Star Island,1237.0,Unit 202,756.0,May 2,1.0,1.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075761.110803224,3535183.560862635,5,1.6362433862433865,5
6370,Santa Rosa Renovated,1660.0,Unit 204,1008.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075765.73289306,3535171.7671949263,5,1.6468253968253967,5
6371,Santa Rosa Renovated,1660.0,Unit 304,1008.0,Mar 13,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075766.651004914,3535190.0515764044,5,1.6468253968253967,5
6372,Anastasia,1750.0,Unit 101,1180.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075758.564550318,3535176.6734956107,5,1.4830508474576272,5
6373,Anastasia,1756.0,Unit 101,1180.0,Now,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075767.599000655,3535189.95126704,5,1.488135593220339,5
6374,Anastasia,1716.0,Unit 210,1180.0,Apr 8,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075765.9867061,3535190.14887435,5,1.4542372881355932,5
6375,Anastasia,1716.0,Unit 308,1180.0,Apr 22,2.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075772.668523496,3535175.034593392,5,1.4542372881355932,5
6376,Amelia,1711.0,Unit 201,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075763.851985551,3535183.043084408,5,1.243459302325581,5
6377,Amelia Renovated,1924.0,Unit 303,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075763.76057184,3535176.570761511,5,1.3982558139534884,5
6378,Amelia Renovated,1985.0,Unit 201,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075770.68666413,3535178.14788569,5,1.4425872093023255,5
6379,Amelia Renovated,1986.0,Unit 301,1376.0,Now,3.0,2.0,Arelia James Island,https://www.apartments.com/arelia-james-island-jacksonville-fl/gw7h7gx/,"5230 S Gate Pky, Jacksonville, FL 32256",-81.528970665079,30.245776497873,POINT (-9075763.499336332 3535181.4034004905),-9075754.586068382,3535177.0615630574,5,1.443313953488372,5
6380,Two Bedroom  One Bath,909.0,Unit 4829-13,710.0,Now,2.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092874.356536184,3551083.3075949177,0,1.2802816901408451,0
6381,Three Bedroom One Bath,917.0,Unit 4839-15,800.0,Now,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092886.012978366,3551084.1938964603,0,1.14625,0
6382,Three Bedroom One Bath,982.0,Unit 4809-02,800.0,Now,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092888.891831644,3551087.9935194203,0,1.2275,0
6383,Three Bedroom One Bath,982.0,Unit 4801-13,800.0,Feb 28,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092874.558650432,3551078.643495944,0,1.2275,0
6384,Three Bedroom One Bath,982.0,Unit 4801-10,800.0,Mar 7,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092884.588713637,3551089.857481773,0,1.2275,0
6385,Three Bedroom One Bath,982.0,Unit 4813-12,800.0,Mar 7,3.0,1.0,Cypress Landing,https://www.apartments.com/cypress-landing-jacksonville-fl/hnbq132/,"4813 Moncrief Rd, Jacksonville, FL 32209",-81.68273912637059,30.36911994338554,POINT (-9092880.926147379 3551085.559051354),-9092883.11557311,3551079.7519765827,0,1.2275,0
6386,1x1,995.0,Unit 1111-110,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205",-81.7279896,30.3061807,POINT (-9097918.185829958 3542967.5440320247),-9097922.740151824,3542966.039620552,4,1.99,4
6387,1x1,995.0,Unit 1111-106,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205",-81.7279896,30.3061807,POINT (-9097918.185829958 3542967.5440320247),-9097917.949649263,3542967.8989783963,4,1.99,4
6388,1x1,995.0,Unit 1111-109,500.0,Now,1.0,1.0,Villas On The Hill,https://www.apartments.com/villas-on-the-hill-jacksonville-fl/vbsr2fd/,"1111 Woodruff Ave, Jacksonville, FL 32205",-81.7279896,30.3061807,POINT (-9097918.185829958 3542967.5440320247),-9097918.593783809,3542960.5803172924,4,1.99,4
6389,Savannah,2190.0,Unit 128TC,1857.0,May 1,4.0,2.0,Terrapin Station,https://www.apartments.com/terrapin-station-jacksonville-fl/85l8gk0/,"237 Terrapin Ct, Jacksonville, FL 32218",-81.621092558662,30.531996866005,POINT (-9086018.461620905 3572118.0200289297),-9086012.881057331,3572110.5207379074,3,1.1793214862681745,3
6390,Two Bedroom One Bath  Standard,1155.0,Unit 1212,1075.0,Now,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074657.378949288,3545050.017370965,1,1.0744186046511628,1
6391,Two Bedroom One Bath  Standard,1150.0,Unit 302,1075.0,Mar 5,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074647.030020276,3545035.657778067,1,1.069767441860465,1
6392,Two Bedroom One Bath  Standard,1230.0,Unit 1105,1075.0,Mar 28,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074660.449297138,3545044.947847952,1,1.1441860465116278,1
6393,Two Bedroom One Bath,1330.0,Unit 305,1075.0,Now,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074645.45750446,3545052.0807989,1,1.2372093023255817,1
6394,Two Bedroom One Bath,1325.0,Unit 1013,1075.0,Mar 5,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074641.32406092,3545049.584068788,1,1.2325581395348837,1
6395,Two Bedroom One Bath,1325.0,Unit 405,1075.0,Mar 8,2.0,1.0,Willow Trail,https://www.apartments.com/willow-trail-jacksonville-fl/eg2ytmq/,"1700 Mindanao Dr, Jacksonville, FL 32246",-81.5189791,30.3222838,POINT (-9074651.24339951 3545044.053684699),-9074649.130004363,3545043.730242012,1,1.2325581395348837,1
6396,The Atlantic,1310.0,Unit 1016,650.0,Mar 14,1.0,1.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075645.928347114,3540056.157196709,5,2.0153846153846158,5
6397,The Jacksonville TC 60%,1324.0,Unit 111,925.0,Mar 21,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075649.031839926,3540044.846687099,5,1.4313513513513514,5
6398,The Jacksonville TC 60%,1324.0,Unit 1021,925.0,May 2,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075644.352465076,3540055.001569861,5,1.4313513513513514,5
6399,The Jacksonville TC 60%,1325.0,Unit 219,925.0,May 8,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075654.525509022,3540056.839480506,5,1.4324324324324325,5
6400,The Jacksonville,1587.0,Unit 104,925.0,Now,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075647.884939533,3540060.183080701,5,1.7156756756756757,5
6401,The Jacksonville,1587.0,Unit 304,925.0,Apr 7,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075653.429309262,3540049.7969039427,5,1.7156756756756757,5
6402,The Jacksonville,1587.0,Unit 1022,925.0,Apr 17,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075642.293280788,3540056.951301221,5,1.7156756756756757,5
6403,The Jacksonville,1587.0,Unit 311,925.0,May 14,2.0,2.0,"Edge at Town Center, The",https://www.apartments.com/edge-at-town-center-the-jacksonville-fl/pzt1grr/,"3544 Saint Johns Bluff Rd S, Jacksonville, FL 32224",-81.5279312,30.2835593,POINT (-9075647.786613042 3540051.069631907),-9075649.413920226,3540048.1678873138,5,1.7156756756756757,5
6404,A1,1190.0,Unit 415,690.0,Now,1.0,1.0,Canopy at Belfort Park,https://www.apartments.com/canopy-at-belfort-park-jacksonville-fl/th1bw88/,"7750 Belfort Pky, Jacksonville, FL 32256",-81.58291614584986,30.242318334869815,POINT (-9081768.682786344 3534735.788903519),-9081771.076795235,3534738.916193861,5,1.7246376811594204,5
