,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location
6011,MAS A2,1199.0,Unit 421,768.0,Now,1.0,1.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6012,MAS A2,1492.0,Unit 008,768.0,Now,1.0,1.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6013,MAS A2,1367.0,Unit 004,768.0,Mar 1,1.0,1.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6014,MAS B1,1399.0,Unit 009,877.0,Now,2.0,1.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6015,MAS B1,1697.0,Unit 001,877.0,Now,2.0,1.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6016,MAS B2,1765.0,Unit 212,977.0,Now,2.0,2.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6017,MAS B2,1565.0,Unit 220,977.0,Apr 6,2.0,2.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6018,MAS T3,1695.0,Unit 334,1408.0,Now,3.0,2.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6019,MAS T3,2020.0,Unit 333,1408.0,Now,3.0,2.0,Mirage at Southpoint,https://www.apartments.com/mirage-at-southpoint-jacksonville-fl/q65rpzx/,"3530-3541 Victoria Park Rd, Jacksonville, FL 32216",NOT FOUND
6020,Cedar,1478.0,Unit 0701,813.0,Mar 20,1.0,1.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6021,Cedar,1426.0,Unit 1520,813.0,Apr 27,1.0,1.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6022,Ash,1451.0,Unit 0518,813.0,May 10,1.0,1.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6023,Beech,1824.0,Unit 1517,1191.0,Mar 20,2.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6024,Beech,1831.0,Unit 0311,1191.0,Apr 8,2.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6025,Beech,1861.0,Unit 1216,1191.0,Apr 10,2.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6026,Birch,1845.0,Unit 0719,1277.0,Apr 24,2.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6027,Hemlock,1839.0,Unit 0528,1307.0,Now,3.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6028,Hemlock,1897.0,Unit 1516,1307.0,Mar 10,3.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6029,Spruce,1892.0,Unit 0115,1373.0,Now,3.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6030,Spruce,1950.0,Unit 0810,1373.0,Mar 1,3.0,2.0,The Loree,https://www.apartments.com/the-loree-jacksonville-fl/qz0b86z/,"8649 AC Skinner Pkwy, Jacksonville, FL 32256",NOT FOUND
6031,S2,1302.0,Unit 4006,498.0,Now,0.5,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6032,S6,1330.0,Unit 8021,612.0,Now,0.5,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6033,S6,1342.0,Unit 7021,612.0,Apr 27,0.5,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6034,S4,1364.0,Unit 5008,509.0,Mar 10,0.5,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6035,S5,1430.0,Unit 7008,509.0,Mar 12,0.5,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6036,A4,1723.0,Unit 6016,752.0,Now,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6037,A4,1723.0,Unit 6036,752.0,Now,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6038,A4,1748.0,Unit 7004,752.0,Now,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6039,A7,1705.0,Unit 6033,790.0,Now,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6040,A7,1832.0,Unit 7033,790.0,Mar 2,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6041,A9,1745.0,Unit 4027,844.0,Now,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6042,A9,1730.0,Unit 6027,844.0,Mar 26,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6043,A5,1598.0,Unit 6019,754.0,Apr 20,1.0,1.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6044,B5,2137.0,Unit 8001,977.0,Apr 8,2.0,2.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6045,B6,1867.0,Unit 3007,1113.0,May 8,2.0,2.0,SOUTHERLY AT SOUTHBANK,https://www.apartments.com/southerly-at-southbank-jacksonville-fl/kx654cc/,"959 Prudential Dr, Jacksonville, FL 32207","(30.316381555555555, -81.66271255555556)"
6046,The Amelia,1273.0,Unit 1112,595.0,Now,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6047,The Amelia,1313.0,Unit 0305,595.0,Now,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6048,The Amelia,1313.0,Unit 1203,595.0,Now,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6049,The Amelia,1213.0,Unit 1120,595.0,Mar 25,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6050,The Amelia,1313.0,Unit 0505,595.0,Mar 30,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6051,The Amelia,1208.0,Unit 1111,595.0,Mar 31,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6052,The Amelia,1288.0,Unit 0325,595.0,Apr 2,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6053,The Amelia,1308.0,Unit 0328,595.0,Apr 4,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6054,The Amelia,1283.0,Unit 1404,595.0,Apr 25,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6055,The Beechnut,1383.0,Unit 0405,766.0,Now,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6056,The Beechnut,1313.0,Unit 1306,766.0,Mar 16,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6057,The Beechnut,1313.0,Unit 1303,766.0,Mar 19,1.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6058,The Elm,1513.0,Unit 0409,1138.0,Now,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6059,The Elm,1513.0,Unit 0609,1138.0,Now,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6060,The Elm,1528.0,Unit 0418,1138.0,Now,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6061,The Elm,1558.0,Unit 0402,1138.0,Now,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6062,The Elm,1538.0,Unit 1523,1138.0,Mar 24,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6063,The Destiny,1488.0,Unit 1416,1020.0,Mar 23,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6064,The Destiny,1443.0,Unit 1002,1020.0,Apr 18,2.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6065,The Camelia,1448.0,Unit 0516,910.0,Apr 24,2.0,1.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6066,The Featherwood,1898.0,Unit 0606,1338.0,Now,3.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6067,The Featherwood,1903.0,Unit 0107,1338.0,Mar 26,3.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6068,The Featherwood,1958.0,Unit 0103,1338.0,Apr 20,3.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6069,The Featherwood,1868.0,Unit 0910,1338.0,May 19,3.0,2.0,MAA Deerwood,https://www.apartments.com/maa-deerwood-jacksonville-fl/3c5kdjg/,"10100 Baymeadows Rd, Jacksonville, FL 32256","(30.2148809, -81.5454798)"
6070,1x1,1235.0,Unit 8-41,560.0,Mar 3,1.0,1.0,Southwest Villas,https://www.apartments.com/southwest-villas-jacksonville-fl/bzn418b/,"5565 Connie Jean Rd, Jacksonville, FL 32222","(30.244430702922113, -81.82339223461406)"
6071,1 Bedroom,1379.0,Unit 112-08,704.0,Now,1.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6072,1 Bedroom,1419.0,Unit 104-01,704.0,Now,1.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6073,1 Bedroom,1479.0,Unit 108-02,704.0,Now,1.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6074,2 Bedroom,1429.0,Unit 106-04,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6075,2 Bedroom,1499.0,Unit 116-03,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6076,2 Bedroom,1509.0,Unit 106-03,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6077,2 Bedroom Open,1719.0,Unit 146-02,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6078,2 Bedroom Open,1729.0,Unit 126-04,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6079,2 Bedroom Open,1739.0,Unit 148-03,1030.0,Now,2.0,1.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6080,3 Bedroom 2 Bath,1949.0,Unit 144-04,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6081,3 Bedroom 2 Bath,1979.0,Unit 142-03,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6082,3 Bedroom 2 Bath,1979.0,Unit 136-08,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6083,3 Bedroom Open,2039.0,Unit 144-08,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6084,3 Bedroom Open,2059.0,Unit 140-03,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6085,3 Bedroom Open,2099.0,Unit 140-01,1359.0,Now,3.0,2.0,The Point at Arrowhead,https://www.apartments.com/the-point-at-arrowhead-jacksonville-fl/mtvtllk/,"10101 Arrowhead Dr, Jacksonville, FL 32257","(30.19284185, -81.61531707330482)"
6086,Aspen,1169.0,Unit 0921,732.0,Now,1.0,1.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6087,Aspen,1227.0,Unit 1322,732.0,Now,1.0,1.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6088,Aspen,1294.0,Unit 0105,732.0,Mar 6,1.0,1.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6089,Oak,1388.0,Unit 0210,996.0,Now,2.0,2.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6090,Oak,1388.0,Unit 0224,996.0,Now,2.0,2.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6091,Oak,1389.0,Unit 0801,996.0,Now,2.0,2.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6092,Chestnut,1591.0,Unit 1117,1213.0,Apr 14,3.0,2.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6093,Chestnut,1576.0,Unit 0605,1213.0,Apr 23,3.0,2.0,Landings at Lake Gray,https://www.apartments.com/landings-at-lake-gray-jacksonville-fl/cb6z33e/,"6500 Lake Gray Blvd, Jacksonville, FL 32244","(30.202381, -81.7478142)"
6094,S1,1375.0,Unit 001-1110,709.0,Now,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6095,S1,1433.0,Unit 001-1310,709.0,Mar 1,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6096,S1,1433.0,Unit 001-2310,709.0,Apr 30,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6097,A2,1483.0,Unit 001-4307,848.0,Now,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6098,A2,1499.0,Unit 001-2411,848.0,Now,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6099,A2,1558.0,Unit 001-4309,848.0,Apr 18,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6100,A1,1499.0,Unit 001-3301,781.0,Now,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6101,A1,1558.0,Unit 001-2313,781.0,Mar 8,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6102,A1,1573.0,Unit 001-4308,781.0,Apr 1,1.0,1.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6103,B1,1699.0,Unit 001-2306,1143.0,Now,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6104,B1,1838.0,Unit 001-2406,1143.0,Now,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6105,B1,1838.0,Unit 001-1406,1143.0,Mar 25,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6106,B3,1819.0,Unit 001-1309,1280.0,Now,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6107,B3,1943.0,Unit 001-3104,1280.0,Now,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6108,B3,1923.0,Unit 001-4204,1280.0,Apr 4,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6109,B2,1898.0,Unit 001-2412,1210.0,Now,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6110,B2,1938.0,Unit 001-1323,1210.0,Mar 8,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6111,B2,1938.0,Unit 001-1317,1210.0,Apr 8,2.0,2.0,The Uptown at St. Johns,https://www.apartments.com/the-uptown-at-st-johns-jacksonville-fl/s7hwdb6/,"5290 Big Island Dr, Jacksonville, FL 32246","(30.2533927, -81.5225812)"
6112,Studio,995.0,Unit 5-0502,288.0,Now,0.5,1.0,Summer Glen Apartments,https://www.apartments.com/summer-glen-apartments-jacksonville-fl/2b1ezzc/,"6090 Terry Rd, Jacksonville, FL 32216","(30.2753254, -81.6021362)"
6113,Studio,995.0,Unit 7-0702,288.0,Now,0.5,1.0,Summer Glen Apartments,https://www.apartments.com/summer-glen-apartments-jacksonville-fl/2b1ezzc/,"6090 Terry Rd, Jacksonville, FL 32216","(30.2753254, -81.6021362)"
6114,1x1,1270.0,Unit 9-0906,576.0,Feb 28,1.0,1.0,Summer Glen Apartments,https://www.apartments.com/summer-glen-apartments-jacksonville-fl/2b1ezzc/,"6090 Terry Rd, Jacksonville, FL 32216","(30.2753254, -81.6021362)"
6115,1x1,1270.0,Unit 7-0706,576.0,Mar 21,1.0,1.0,Summer Glen Apartments,https://www.apartments.com/summer-glen-apartments-jacksonville-fl/2b1ezzc/,"6090 Terry Rd, Jacksonville, FL 32216","(30.2753254, -81.6021362)"
6116,1 Bedroom,1199.0,Unit 11-1136,901.0,Now,1.0,1.0,Creekside Park,https://www.apartments.com/creekside-park-jacksonville-fl/dg6mzxh/,"5900 Townsend Rd, Jacksonville, FL 32244","(30.218885, -81.734206)"
6117,1 Bedroom,1309.0,Unit 15-1534,901.0,Now,1.0,1.0,Creekside Park,https://www.apartments.com/creekside-park-jacksonville-fl/dg6mzxh/,"5900 Townsend Rd, Jacksonville, FL 32244","(30.218885, -81.734206)"
6118,1 Bedroom,1419.0,Unit 01-0123,901.0,Now,1.0,1.0,Creekside Park,https://www.apartments.com/creekside-park-jacksonville-fl/dg6mzxh/,"5900 Townsend Rd, Jacksonville, FL 32244","(30.218885, -81.734206)"
6119,2 Bedroom 2 Bath,1349.0,Unit 05-0534,1220.0,Now,2.0,2.0,Creekside Park,https://www.apartments.com/creekside-park-jacksonville-fl/dg6mzxh/,"5900 Townsend Rd, Jacksonville, FL 32244","(30.218885, -81.734206)"
